sample_id,created_at,psa_grade,card_title,notes,front_image,back_image
sample_20260330_164033_144885_ebay,2026-03-30T16:40:34.962097,10.0,2020 BOWMAN DRAFT CHROME DRAFT PICKS AUTOS #CDAEC EVAN CARTER #/99 PSA 10 AUTO,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164033_144885_ebay_front.jpg,sample_20260330_164033_144885_ebay_back.jpg
sample_20260330_164034_963585_ebay,2026-03-30T16:40:35.671164,10.0,2020 Bowman Draft Chrome Zac Veen (Swinging) #BD-107 PSA 10 GEM MT 09an,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164034_963585_ebay_front.jpg,sample_20260330_164034_963585_ebay_back.jpg
sample_20260330_164035_672834_ebay,2026-03-30T16:40:36.354047,10.0,2020 Bowman Chrome Trent Grisham #64 PSA 10 GEM MT 0n8n,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164035_672834_ebay_front.jpg,sample_20260330_164035_672834_ebay_back.jpg
sample_20260330_164036_355266_ebay,2026-03-30T16:40:37.255951,10.0,Bowman Chrome Prospects Anthony Volpe Mega Box Refractor Rookie PSA 10 BCP-139,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164036_355266_ebay_front.jpg,sample_20260330_164036_355266_ebay_back.jpg
sample_20260330_164037_258344_ebay,2026-03-30T16:40:38.019123,10.0,2020 Bowman Chrome BCP25 Bobby Witt Jr. Orange Shimmer /25 PSA 10,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164037_258344_ebay_front.jpg,sample_20260330_164037_258344_ebay_back.jpg
sample_20260330_164038_019825_ebay,2026-03-30T16:40:39.179477,10.0,2020 Bowman Chrome Refractor Kyle Lewis ROOKIE #90 PSA 10 GEM MINT,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164038_019825_ebay_front.jpg,sample_20260330_164038_019825_ebay_back.jpg
sample_20260330_164039_180569_ebay,2026-03-30T16:40:39.855761,10.0,2020 Bowman Chrome Luis Robert #8 PSA 10 GEM MT q4j,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164039_180569_ebay_front.jpg,sample_20260330_164039_180569_ebay_back.jpg
sample_20260330_164039_856662_ebay,2026-03-30T16:40:40.515533,10.0,2020 Bowman Draft Chrome Base Jasson Dominguez (Batting) PSA 10 GEM MT 0h28,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164039_856662_ebay_front.jpg,sample_20260330_164039_856662_ebay_back.jpg
sample_20260330_164040_516156_ebay,2026-03-30T16:40:41.415427,10.0,2020 Bowman 1st Chrome Draft Sapphire Spencer Strider PSA 10 GEM MINT ⚾,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164040_516156_ebay_front.jpg,sample_20260330_164040_516156_ebay_back.jpg
sample_20260330_164041_417668_ebay,2026-03-30T16:40:42.639179,10.0,2020 Bowman Chrome Jarren Duran 1st Auto PSA 10 Gem Mint Red Sox CPA-JD RC,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164041_417668_ebay_front.jpg,sample_20260330_164041_417668_ebay_back.jpg
sample_20260330_164042_640303_ebay,2026-03-30T16:40:43.286197,10.0,2020 Bowman Chrome Prospects Bobby Witt Jr #BCP-25 PSA 10 GEM MT 0an5,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164042_640303_ebay_front.jpg,sample_20260330_164042_640303_ebay_back.jpg
sample_20260330_164043_286966_ebay,2026-03-30T16:40:44.161914,10.0,2020 Bowman Chrome Spanning the Globe Jasson Dominguez #STG-JD PSA 10 Yankees,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164043_286966_ebay_front.jpg,sample_20260330_164043_286966_ebay_back.jpg
sample_20260330_164044_162312_ebay,2026-03-30T16:40:45.897622,10.0,2020 Bowman Chrome Prospects Jerar Encarnacion #BCP-96 PSA 10 GEM MT 0au4,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164044_162312_ebay_front.jpg,sample_20260330_164044_162312_ebay_back.jpg
sample_20260330_164045_898357_ebay,2026-03-30T16:40:46.771853,10.0,2020 Bowman Chrome Bobby Witt Jr. Mojo Refractor Rookie #BCP25 PSA 10 Royals,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164045_898357_ebay_front.jpg,sample_20260330_164045_898357_ebay_back.jpg
sample_20260330_164046_772671_ebay,2026-03-30T16:40:47.521619,10.0,BOBBY WITT JR. SIGNED 2020 BOWMAN CHROME 1ST ROOKIE AUTO PSA 10 GEM MT #BCP-25,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164046_772671_ebay_front.jpg,sample_20260330_164046_772671_ebay_back.jpg
sample_20260330_164047_522027_ebay,2026-03-30T16:40:48.352622,10.0,2020 BOWMAN CHROME #11 RANDY AROZARENA ROOKIE RC PSA 10,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164047_522027_ebay_front.jpg,sample_20260330_164047_522027_ebay_back.jpg
sample_20260330_164048_354959_ebay,2026-03-30T16:40:49.603588,10.0,PSA 10 Bowman 2020 Jasson Dominguez Chrome Mega Box 1st Prospect Refractor BCP-8,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164048_354959_ebay_front.jpg,sample_20260330_164048_354959_ebay_back.jpg
sample_20260330_164049_604060_ebay,2026-03-30T16:40:50.674938,10.0,2020 Bowman Chrome Luisangel Acuna Auto 1st Prospect #CPA-LA Rangers PSA 10,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164049_604060_ebay_front.jpg,sample_20260330_164049_604060_ebay_back.jpg
sample_20260330_164050_677039_ebay,2026-03-30T16:40:51.361409,10.0,2020 Bowman Chrome Sapphire Edition Robert Puason #BCP-145 PSA 10 GEM MT 05x6,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164050_677039_ebay_front.jpg,sample_20260330_164050_677039_ebay_back.jpg
sample_20260330_164051_362064_ebay,2026-03-30T16:40:52.558479,10.0,2020 Bowman Chrome Mega Box Luis Robert #BCP150 PSA 10 ,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164051_362064_ebay_front.jpg,sample_20260330_164051_362064_ebay_back.jpg
sample_20260330_164052_559133_ebay,2026-03-30T16:40:53.247668,10.0,2020 Bowman Chrome Sapphire Edition Luis Robert #BCP-150 PSA 10 GEM MT 1q7,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164052_559133_ebay_front.jpg,sample_20260330_164052_559133_ebay_back.jpg
sample_20260330_164053_249342_ebay,2026-03-30T16:40:54.521406,10.0,2020 Bowman Chrome 1st Tarik Skubal Mega Box PSA 10,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164053_249342_ebay_front.jpg,sample_20260330_164053_249342_ebay_back.jpg
sample_20260330_164054_523508_ebay,2026-03-30T16:40:55.702908,10.0,PSA 10 2020 Bowman Chrome Carter Baumler 1st BOWMAN GOLD REFRACTOR /50 RC ROOKIE,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164054_523508_ebay_front.jpg,sample_20260330_164054_523508_ebay_back.jpg
sample_20260330_164055_703510_ebay,2026-03-30T16:40:56.569636,10.0,2020 Bowman Chrome Luis Robert Rookie Auto PSA 10 1st Rookie Auto White Sox Mets,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164055_703510_ebay_front.jpg,sample_20260330_164055_703510_ebay_back.jpg
sample_20260330_164056_570648_ebay,2026-03-30T16:40:57.529126,10.0,2020 Bowman Chrome HTA Choice Blue Mojo Refractor Wilderd Patino PSA 10 Auto 1q7,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164056_570648_ebay_front.jpg,sample_20260330_164056_570648_ebay_back.jpg
sample_20260330_164057_529643_ebay,2026-03-30T16:40:58.170232,10.0,2020 Bowman Chrome Prospect Auto Packy Naughton #CPA-PN PSA 10 GEM MT Auto g6p,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164057_529643_ebay_front.jpg,sample_20260330_164057_529643_ebay_back.jpg
sample_20260330_164058_171688_ebay,2026-03-30T16:40:59.443407,10.0,JORDAN BREWER 2020 Bowman Chrome Prospect Autographs PSA 10 Gem Mint,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164058_171688_ebay_front.jpg,sample_20260330_164058_171688_ebay_back.jpg
sample_20260330_164059_443970_ebay,2026-03-30T16:41:00.206538,10.0,HECTOR YAN 2020 Bowman Chrome Prospect Autographs PSA 10 Gem Mint,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164059_443970_ebay_front.jpg,sample_20260330_164059_443970_ebay_back.jpg
sample_20260330_164100_207184_ebay,2026-03-30T16:41:01.240759,10.0,CANAAN SMITH 2020 Bowman Chrome Pros Refractor Autograph 002/499 PSA 10 Gem Mint,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164100_207184_ebay_front.jpg,sample_20260330_164100_207184_ebay_back.jpg
sample_20260330_164101_241706_ebay,2026-03-30T16:41:02.092491,10.0,2020 Bowman Chrome Brusdar Graterol (Pitching) #5 PSA 10 GEM MT 00jx,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164101_241706_ebay_front.jpg,sample_20260330_164101_241706_ebay_back.jpg
sample_20260330_164102_093160_ebay,2026-03-30T16:41:02.776323,10.0,2020 Bowman Chrome Prospects Mega Box Mojo Refractor Jarred Kelenic PSA 10 gp1,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164102_093160_ebay_front.jpg,sample_20260330_164102_093160_ebay_back.jpg
sample_20260330_164102_776825_ebay,2026-03-30T16:41:03.672360,10.0,2020 Bowman Chrome Bobby Witt Jr Auto Mega Box Refractor #BMA-BWJ PSA 10 Royals,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164102_776825_ebay_front.jpg,sample_20260330_164102_776825_ebay_back.jpg
sample_20260330_164103_672918_ebay,2026-03-30T16:41:04.314126,10.0,2020 Bowman Chrome Prospect Auto Gunner Mayer #CPA-GMA PSA 10 GEM MT Auto 0a2,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164103_672918_ebay_front.jpg,sample_20260330_164103_672918_ebay_back.jpg
sample_20260330_164104_316154_ebay,2026-03-30T16:41:05.533725,10.0,2020 Bowman Chrome Prospect Auto Will Holland #CPA-WH PSA 10 GEM MT Auto g6p,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164104_316154_ebay_front.jpg,sample_20260330_164104_316154_ebay_back.jpg
sample_20260330_164105_534095_ebay,2026-03-30T16:41:06.417988,10.0,2020 Bowman Chrome Oswald Peraza Auto Purple Refractor /250 1st Bowman PSA 10,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164105_534095_ebay_front.jpg,sample_20260330_164105_534095_ebay_back.jpg
sample_20260330_164106_419179_ebay,2026-03-30T16:41:07.210413,10.0,2020 Bowman Chrome Mega Box Mojo Refractor Jasson Dominguez PSA 10 GEM MT 03hd,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164106_419179_ebay_front.jpg,sample_20260330_164106_419179_ebay_back.jpg
sample_20260330_164107_210781_ebay,2026-03-30T16:41:07.935295,10.0,2020 Bowman Chrome Luis Robert #8 PSA 10 GEM MT 03hd,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164107_210781_ebay_front.jpg,sample_20260330_164107_210781_ebay_back.jpg
sample_20260330_164107_935677_ebay,2026-03-30T16:41:09.004581,10.0,2020 Bowman Chrome Adley Rutschman Speckle Refractor /299 BCP50 PSA 10 GEM,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164107_935677_ebay_front.jpg,sample_20260330_164107_935677_ebay_back.jpg
sample_20260330_164109_005238_ebay,2026-03-30T16:41:09.844205,10.0,2020 Bowman Chrome Prospects Mega Box Mojo Refractor Oscar Gonzalez PSA 10 2du,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164109_005238_ebay_front.jpg,sample_20260330_164109_005238_ebay_back.jpg
sample_20260330_164109_844605_ebay,2026-03-30T16:41:11.177724,10.0,Jordan Love PSA 10 Red Optic RC + Drew Brees Bowman Chrome PSA 9 + Pickett Red L,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164109_844605_ebay_front.jpg,sample_20260330_164109_844605_ebay_back.jpg
sample_20260330_164111_179944_ebay,2026-03-30T16:41:12.145343,10.0,2020 Bowman Draft Chrome Jordan Walker #BD-57 PSA 10 GEM MT 0h5y,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164111_179944_ebay_front.jpg,sample_20260330_164111_179944_ebay_back.jpg
sample_20260330_164112_146069_ebay,2026-03-30T16:41:12.810275,10.0,2020 Bowman Chrome Prospect Auto Luis Matos #CPA-LM PSA 10 GEM MT Auto 02u0,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164112_146069_ebay_front.jpg,sample_20260330_164112_146069_ebay_back.jpg
sample_20260330_164112_811730_ebay,2026-03-30T16:41:13.434421,10.0,2020 Bowman Chrome Prospect Auto Pedro Pages #CPA-PP PSA 10 GEM MT Auto g6p,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164112_811730_ebay_front.jpg,sample_20260330_164112_811730_ebay_back.jpg
sample_20260330_164113_434792_ebay,2026-03-30T16:41:14.378269,10.0,2020 Bowman Chrome Werner Blakely #319/499 AUTOGRAPH REF. #CDA-WB Graded PSA 10,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164113_434792_ebay_front.jpg,sample_20260330_164113_434792_ebay_back.jpg
sample_20260330_164114_379456_ebay,2026-03-30T16:41:15.077731,10.0,2020 Bowman Chrome Mega Box Mojo Refractor Jasson Dominguez PSA 10 GEM MT 04xo,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164114_379456_ebay_front.jpg,sample_20260330_164114_379456_ebay_back.jpg
sample_20260330_164115_079519_ebay,2026-03-30T16:41:15.951968,10.0,2020 Bowman Draft Chrome Refractor Robert Hassell III #BD-39 PSA 10 GEM MT 2f4,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164115_079519_ebay_front.jpg,sample_20260330_164115_079519_ebay_back.jpg
sample_20260330_164115_952336_ebay,2026-03-30T16:41:16.697912,10.0,2020 Bowman Draft Chrome Oswald Peraza #BD-27 PSA 10 GEM MT 1j7t,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164115_952336_ebay_front.jpg,sample_20260330_164115_952336_ebay_back.jpg
sample_20260330_164116_698396_ebay,2026-03-30T16:41:17.568673,10.0,2020 Bowman Chrome Prospects Mega Box Mojo Refractor Oscar Gonzalez PSA 10 17fl,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164116_698396_ebay_front.jpg,sample_20260330_164116_698396_ebay_back.jpg
sample_20260330_164117_569060_ebay,2026-03-30T16:41:18.974908,10.0,2020 BOWMAN CHROME SAPPHIRE ED #BCP150 LUIS ROBERT ROOKIE RC PSA 10,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164117_569060_ebay_front.jpg,sample_20260330_164117_569060_ebay_back.jpg
sample_20260330_164118_975616_ebay,2026-03-30T16:41:20.259219,10.0,2020 Bowman Draft Sapphire Zac Veen Chrome #BD107 PSA 10,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164118_975616_ebay_front.jpg,sample_20260330_164118_975616_ebay_back.jpg
sample_20260330_164120_260681_ebay,2026-03-30T16:41:21.176509,10.0,2020 Bowman Chrome Prospects Mega Box Mojo Refractor Sherten Apostel PSA 10 0cc9,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164120_260681_ebay_front.jpg,sample_20260330_164120_260681_ebay_back.jpg
sample_20260330_164121_177012_ebay,2026-03-30T16:41:21.883883,10.0,2020 Bowman Rookie of the Year Favorites Chrome Kyle Lewis PSA 10 GEM MT 0cc9,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164121_177012_ebay_front.jpg,sample_20260330_164121_177012_ebay_back.jpg
sample_20260330_164121_886281_ebay,2026-03-30T16:41:22.920986,10.0,💎JULIO RODRIGUEZ 2020 Bowman Chrome SAPPHIRE EDITION PSA 10 Gem Mint Mariners💎,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164121_886281_ebay_front.jpg,sample_20260330_164121_886281_ebay_back.jpg
sample_20260330_164122_923117_ebay,2026-03-30T16:41:23.811968,10.0,💎Julio Rodriguez 2020 Bowman Chrome MEGA BOX PSA 10 Gem Mint ROY Mariners💎,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164122_923117_ebay_front.jpg,sample_20260330_164122_923117_ebay_back.jpg
sample_20260330_164123_813302_ebay,2026-03-30T16:41:24.763129,10.0,💎Julio Rodriguez 2020 Bowman Chrome Talent Pipeline *2 Card Lot* PSA 10💎,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164123_813302_ebay_front.jpg,sample_20260330_164123_813302_ebay_back.jpg
sample_20260330_164124_765106_ebay,2026-03-30T16:41:25.580028,10.0,Bowman 2020 Chrome Mega Box Mojo Refractor Joe Ryan Auto #BMAJR PSA 10 Rays,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164124_765106_ebay_front.jpg,sample_20260330_164124_765106_ebay_back.jpg
sample_20260330_164125_582531_ebay,2026-03-30T16:41:26.643218,10.0,2020 Bowman Chrome Mega Box Jarren Duran Auto Green Mojo Refractor /99 PSA 10,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164125_582531_ebay_front.jpg,sample_20260330_164125_582531_ebay_back.jpg
sample_20260330_164126_647670_ebay,2026-03-30T16:41:27.828278,10.0,2020 Bowman Chrome Sapphire Edition Antonio Cabello #BCP-85 PSA 10 GEM MT g6p,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164126_647670_ebay_front.jpg,sample_20260330_164126_647670_ebay_back.jpg
sample_20260330_164127_830738_ebay,2026-03-30T16:41:29.022470,10.0,2020 Bowman Draft Chrome Sapphire Bobby Witt Jr. PSA 10 KANSAS CITY ROYALS,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164127_830738_ebay_front.jpg,sample_20260330_164127_830738_ebay_back.jpg
sample_20260330_164129_022945_ebay,2026-03-30T16:41:30.171906,10.0,Bowman Draft Chrome Pete Crow-Armstrong 1st Bowman Mets /Cubs #BD-72 PSA 10🔥,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164129_022945_ebay_front.jpg,sample_20260330_164129_022945_ebay_back.jpg
sample_20260330_164130_173023_ebay,2026-03-30T16:41:31.366070,10.0,2020 Bowman Chrome Prospects Mega Box Mojo Refractor Anthony Volpe PSA 10 0w3,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164130_173023_ebay_front.jpg,sample_20260330_164130_173023_ebay_back.jpg
sample_20260330_164131_366557_ebay,2026-03-30T16:41:32.034763,10.0,2020 Bowman Chrome Prospects Sherten Apostel #BCP-46 PSA 10 GEM MT 02u0,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164131_366557_ebay_front.jpg,sample_20260330_164131_366557_ebay_back.jpg
sample_20260330_164132_037086_ebay,2026-03-30T16:41:34.555061,10.0,2020 Owen Caissie Bowman Chrome 1st Purple Refractor Auto #/250 PSA 10,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164132_037086_ebay_front.jpg,sample_20260330_164132_037086_ebay_back.jpg
sample_20260330_164134_558108_ebay,2026-03-30T16:41:43.504372,10.0,2020 Bowman Draft Chrome Evan Carter #BD-126 PSA 10 GEM MT 0a9a,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164134_558108_ebay_front.jpg,sample_20260330_164134_558108_ebay_back.jpg
sample_20260330_164143_505273_ebay,2026-03-30T16:41:46.251931,10.0,2020 Bowman Chrome Prospects Mega Box Mojo Refractor Wander Franco PSA 10 lz7,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164143_505273_ebay_front.jpg,sample_20260330_164143_505273_ebay_back.jpg
sample_20260330_164146_252505_ebay,2026-03-30T16:41:46.959465,10.0,2020 Bowman Draft Chrome Picks Blue Refractor Auto Max Meyer PSA 10 GEM MT /150,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164146_252505_ebay_front.jpg,sample_20260330_164146_252505_ebay_back.jpg
sample_20260330_164146_962140_ebay,2026-03-30T16:41:47.753862,10.0,2020 Bowman Chrome Mega Box Jarren Duran #BCP144 Mega Box 1st Bowman PSA 10,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164146_962140_ebay_front.jpg,sample_20260330_164146_962140_ebay_back.jpg
sample_20260330_164147_754545_ebay,2026-03-30T16:41:48.486538,10.0,2020 Bowman Draft Chrome Rookie Auto Max Meyer Refractor /499 PSA 10 Gem Mint,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164147_754545_ebay_front.jpg,sample_20260330_164147_754545_ebay_back.jpg
sample_20260330_164148_487032_ebay,2026-03-30T16:41:49.213198,10.0,2020 Bowman Draft Chrome Max Meyer #BD-50 PSA 10 GEM MT Miami Marlins,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164148_487032_ebay_front.jpg,sample_20260330_164148_487032_ebay_back.jpg
sample_20260330_164149_213677_ebay,2026-03-30T16:41:50.133091,10.0,2020 Bowman Chrome Sapphire Edition Jeremy Pena #BCP-61 PSA 10 GEM MT 3hd,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164149_213677_ebay_front.jpg,sample_20260330_164149_213677_ebay_back.jpg
sample_20260330_164150_134109_ebay,2026-03-30T16:41:51.135608,10.0,2020 Bowman Chrome Bobby Witt Jr. #BCP-25 Mega Box Mojo Refractor 1st PSA 10 GEM,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164150_134109_ebay_front.jpg,sample_20260330_164150_134109_ebay_back.jpg
sample_20260330_164151_136297_ebay,2026-03-30T16:41:52.071344,10.0,NICO HOERNER - 2020 Bowman Chrome Scouts' Top 100 BTP33 PSA 10 Gem Mint Cubs RC,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164151_136297_ebay_front.jpg,sample_20260330_164151_136297_ebay_back.jpg
sample_20260330_164152_071990_ebay,2026-03-30T16:41:52.956128,8.5,PSA 10 GEM  2020 BOWMAN CHROME GREEN SHIMMER REFRACTOR HELIOT RAMOS RC /99 POP 1,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164152_071990_ebay_front.jpg,sample_20260330_164152_071990_ebay_back.jpg
sample_20260330_164152_958636_ebay,2026-03-30T16:41:53.918392,8.5,2020 BOWMAN CHROME ZAC VEEN ROCKIES ROOKIE AUTO RC 8.5 MINT PSA GRADED,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164152_958636_ebay_front.jpg,sample_20260330_164152_958636_ebay_back.jpg
sample_20260330_164153_918896_ebay,2026-03-30T16:41:55.764167,8.5,2020 Bowman Chrome Bobby Witt 1st Auto Refractor /499 PSA 8.5,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164153_918896_ebay_front.jpg,sample_20260330_164153_918896_ebay_back.jpg
sample_20260330_164155_766327_ebay,2026-03-30T16:41:56.424398,8.5,2020 Bowman Chrome Draft Sapphire Edition Robert Hassell III #BD-39 PSA 8.5 0sf1,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164155_766327_ebay_front.jpg,sample_20260330_164155_766327_ebay_back.jpg
sample_20260330_164156_425280_ebay,2026-03-30T16:41:57.325245,8.5,2020 BOWMAN CHROME JULIO RODRIGUEZ SCOUTS TOP 100 GREEN REFRACTOR /99 PSA 8.5,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164156_425280_ebay_front.jpg,sample_20260330_164156_425280_ebay_back.jpg
sample_20260330_164157_326019_ebay,2026-03-30T16:41:58.070241,8.5,2020 Bowman Chrome - XAVIER EDWARDS - 1st AUTO Refractor #381/499 Padres PSA 8.5,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164157_326019_ebay_front.jpg,sample_20260330_164157_326019_ebay_back.jpg
sample_20260330_164158_071872_ebay,2026-03-30T16:41:59.695858,8.5,2020 Bowman Chrome Baseball Miguel Vargas 1st Gold Shimmer Auto /50 PSA 8.5,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164158_071872_ebay_front.jpg,sample_20260330_164158_071872_ebay_back.jpg
sample_20260330_164159_696362_ebay,2026-03-30T16:42:00.829083,8.5,PSA 10 Gem 2021 Bowman Chrome Green Lava Refractor #’d/99 Nate Johnson POP 1,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164159_696362_ebay_front.jpg,sample_20260330_164159_696362_ebay_back.jpg
sample_20260330_164200_829797_ebay,2026-03-30T16:42:01.318885,7.0,2020 Bowman Chrome Prospects Sam Huff #BCP-33 PSA 10 GEM MT tg7,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164200_829797_ebay_front.jpg,sample_20260330_164200_829797_ebay_back.jpg
sample_20260330_164201_319394_ebay,2026-03-30T16:42:02.040280,7.0,2020 Bowman Draft Chrome Picks Blue Refractor Brandon Pfaadt PSA 9 MINT Auto b7i,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164201_319394_ebay_front.jpg,sample_20260330_164201_319394_ebay_back.jpg
sample_20260330_164202_040795_ebay,2026-03-30T16:42:02.630881,7.0,2020 Bowman Draft Chrome Refractor Austin Hendrick #BD-34 PSA 10 GEM MT 7i2,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164202_040795_ebay_front.jpg,sample_20260330_164202_040795_ebay_back.jpg
sample_20260330_164202_631561_ebay,2026-03-30T16:42:03.228654,7.0,2020 Bowman Draft Chrome Sparkle Refractor Mike Siani #BD-7 PSA 10 GEM MT 0e1b,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164202_631561_ebay_front.jpg,sample_20260330_164202_631561_ebay_back.jpg
sample_20260330_164203_229328_ebay,2026-03-30T16:42:03.899558,7.0,2020 Bowman Draft Chrome Spencer Torkelson (Batting) #BD-121 PSA 9 MINT b7i,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164203_229328_ebay_front.jpg,sample_20260330_164203_229328_ebay_back.jpg
sample_20260330_164203_900204_ebay,2026-03-30T16:42:04.581727,7.0,2020 Bowman Chrome Sapphire Edition Luis Robert #BCP-150 PSA 9 MINT 1q7,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164203_900204_ebay_front.jpg,sample_20260330_164203_900204_ebay_back.jpg
sample_20260330_164204_582428_ebay,2026-03-30T16:42:05.130251,7.0,2020 Bowman Chrome Sapphire Edition Luis Robert #BCP-150 PSA 10 GEM MT 1q7,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164204_582428_ebay_front.jpg,sample_20260330_164204_582428_ebay_back.jpg
sample_20260330_164205_132318_ebay,2026-03-30T16:42:05.888576,7.0,2020 Bowman Chrome HTA Choice Blue Mojo Refractor Wilderd Patino PSA 10 Auto 1q7,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164205_132318_ebay_front.jpg,sample_20260330_164205_132318_ebay_back.jpg
sample_20260330_164205_889887_ebay,2026-03-30T16:42:06.445608,7.0,2020 Bowman Draft Chrome Oswald Peraza #BD-27 PSA 10 GEM MT 1j7t,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164205_889887_ebay_front.jpg,sample_20260330_164205_889887_ebay_back.jpg
sample_20260330_164206_446498_ebay,2026-03-30T16:42:07.004193,7.0,2020 Bowman Chrome Prospects Mega Box Mojo Refractor Wander Franco PSA 10 lz7,eBay auto-import. Query: 2020 bowman chrome psa,sample_20260330_164206_446498_ebay_front.jpg,sample_20260330_164206_446498_ebay_back.jpg
